,SNIa_Probability,SNII_Probability,SNIbc_Probability,SLSN_Probability,ZTF_ID,host_ra,hostdec,has_host?,TNS_Classification,Alerce_SNIa_Probability,Alerce_SNII_Probability,Alerce_SNIbc_Probability,Alerce_SLSN_Probability
7232,0.219333333,0.334333333,0.439,0.007333333,ZTF21aaupsiu,89.37375025,15.32388769,True,Object Not Found,0.26,0.238,0.348,0.154
7233,0.386333333,0.275666667,0.328666667,0.009333333,ZTF21aartlys,157.0657234,47.50317875,True,Object Not Found,0.374,0.148,0.306,0.172
7234,0.367333333,0.302,0.316666667,0.014,ZTF21aaupkow,87.14774366,51.32270354,True,Object Not Found,0.338,0.268,0.208,0.186
7235,0.392,0.325333333,0.265666667,0.017,ZTF21aaqylke,73.7650654,79.0575098,True,Object Not Found,0.27,0.174,0.208,0.348
7236,0.168666667,0.108333333,0.712333333,0.010666667,ZTF21aarmuxl,141.2439814,42.80911319,True,Object Not Found,0.448,0.076,0.446,0.03
7237,0.502,0.128666667,0.110666667,0.258666667,ZTF21aatitlf,137.3716202,34.52956525,True,Object Not Found,0.602,0.146,0.176,0.076
7238,0.631666667,0.140666667,0.104,0.123666667,ZTF21abidtrd,283.2496322,28.95967342,True,SN Ia,0.438,0.192,0.292,0.078
7239,0.391333333,0.322333333,0.240333333,0.046,ZTF21aarrfjt,265.7051969,23.23576506,True,Object Not Found,0.424,0.142,0.226,0.208
7240,0.382,0.324,0.229666667,0.064333333,ZTF21aasxqpc,265.0996033,36.45368545,True,SN Ia,0.29,0.21,0.15,0.35
7241,0.585666667,0.103,0.198333333,0.113,ZTF21aaridvf,207.4375392,-5.60726195,True,SN Ia,0.316,0.212,0.252,0.22
7242,0.665333333,0.117333333,0.092333333,0.125,ZTF21aazrpal,229.3814481,54.68784738,True,SN Ia,0.582,0.094,0.252,0.072
7243,0.576666667,0.144,0.245666667,0.033666667,ZTF18abuwqdi,3.7546256,34.88271932,True,SN Ia,0.306,0.188,0.188,0.318
7244,0.334333333,0.249666667,0.376333333,0.039666667,ZTF21aassaom,262.727717,10.28196587,True,SN Ia,0.364,0.206,0.372,0.058
7245,0.384666667,0.303666667,0.302,0.009666667,ZTF21aasraph,245.0172066,26.74900221,True,Object Not Found,0.278,0.27,0.208,0.244
7246,0.305666667,0.318333333,0.375666667,0.000333333,ZTF21aassbqf,289.9246429,29.73161862,True,SN Ic,0.4,0.228,0.23,0.142
7247,0.068333333,0.612333333,0.143333333,0.176,ZTF21aarpvdi,247.7491583,25.79303816,True,Object Not Found,0.118,0.31,0.158,0.414
7248,0.070333333,0.348666667,0.573666667,0.007333333,ZTF18acdwbeb,177.0843027,11.44171922,True,SN II,0.186,0.242,0.36,0.212
7249,0.524,0.168666667,0.288666667,0.018666667,ZTF21abcpaus,250.8240888,21.18514376,True,SN Ic-BL,0.41,0.164,0.256,0.17
7250,0.316333333,0.285333333,0.09,0.308333333,ZTF21aarrhib,278.5830307,85.64022585,True,SLSN-I,0.246,0.272,0.158,0.324
7251,0.361666667,0.369,0.263333333,0.006,ZTF19aadvoty,342.4147811,11.00805569,True,SN Ia,,,,
7252,0.071666667,0.671333333,0.130333333,0.126666667,ZTF18aavxiih,265.1951821,44.30077743,True,SN Ia,0.156,0.292,0.164,0.388
7253,0.252,0.277666667,0.461,0.009333333,ZTF21aatlljg,296.3124476,2.26797824,True,Object Not Found,0.228,0.256,0.33,0.186
7254,0.242333333,0.314666667,0.41,0.033,ZTF21abixkyz,299.6405175,8.99187055,True,Object Not Found,0.43,0.138,0.408,0.024
7255,0.207,0.542,0.239,0.012,ZTF18aawpzwp,204.6916246,32.51171124,True,Object Not Found,0.334,0.15,0.348,0.168
7256,0.475333333,0.126,0.362333333,0.036333333,ZTF21aayebkx,224.2406284,26.2799299,True,Object Not Found,0.538,0.09,0.348,0.024
7257,0.409,0.322333333,0.265666667,0.003,ZTF20aauonji,249.6460413,15.27262742,True,Object Not Found,0.264,0.25,0.188,0.298
7258,0.552333333,0.103333333,0.281666667,0.062666667,ZTF21aartehc,160.7537667,-17.46877828,True,Object Not Found,0.438,0.168,0.214,0.18
7259,0.331333333,0.263,0.397333333,0.008333333,ZTF21aaqzalw,152.4798898,5.30912777,True,Object Not Found,0.358,0.15,0.338,0.154
7260,0.366333333,0.311666667,0.319666667,0.002333333,ZTF21aarerya,170.1951684,14.20442463,True,Object Not Found,0.334,0.236,0.216,0.214
7261,0.366333333,0.295666667,0.332666667,0.005333333,ZTF21aargapc,171.8266895,20.42912608,True,Object Not Found,0.346,0.14,0.266,0.248
7262,0.730666667,0.078333333,0.050333333,0.140666667,ZTF21abgzlyi,333.7976344,-3.65777983,True,Object Not Found,0.446,0.248,0.212,0.094
7263,0.355,0.334,0.253666667,0.057333333,ZTF21aauvszv,267.3793976,9.50815615,True,Object Not Found,0.326,0.218,0.182,0.274
7264,0.116,0.167333333,0.086333333,0.630333333,ZTF21abezxyw,340.4120591,3.1575726,True,Object Not Found,0.224,0.254,0.18,0.342
7265,0.020333333,0.062666667,0.021,0.896,ZTF20acoawtj,333.2329688,12.80835443,True,Object Not Found,0.028,0.238,0.12,0.614
7266,0.087666667,0.731,0.096333333,0.085,ZTF21abhuepa,339.2834129,14.28947302,True,Object Not Found,0.202,0.346,0.17,0.282
7267,0.614333333,0.110333333,0.186,0.089333333,ZTF21aarteuc,151.9812834,-8.2857097,True,Object Not Found,0.34,0.156,0.206,0.298
7268,0.619666667,0.081333333,0.273,0.026,ZTF21aaeedxy,123.6363858,2.24788042,True,Object Not Found,0.456,0.168,0.236,0.14
7269,0.627,0.096333333,0.242666667,0.034,ZTF18acbzvuu,169.0745094,47.49367652,True,Object Not Found,,,,
7270,0.562666667,0.139666667,0.200666667,0.097,ZTF21aapuvzb,247.9479102,-18.23826891,True,Object Not Found,0.346,0.16,0.358,0.136
7271,0.026666667,0.825,0.051666667,0.096666667,ZTF21abievmx,349.67185,36.55892234,True,Object Not Found,0.066,0.47,0.078,0.386
7272,0.248333333,0.141666667,0.554666667,0.055333333,ZTF21abhszad,262.4752389,9.25316932,True,Object Not Found,0.464,0.112,0.34,0.084
7273,0.642333333,0.123666667,0.211,0.023,ZTF21aapkarm,260.8127727,29.3087833,True,Object Not Found,0.298,0.192,0.222,0.288
7274,0.664,0.095666667,0.217,0.023333333,ZTF21aaszrim,163.6251531,16.80141985,True,Object Not Found,0.538,0.12,0.244,0.098
7275,0.385333333,0.332666667,0.224333333,0.057666667,ZTF21aaruubh,105.6533462,74.76481686,True,Object Not Found,0.304,0.172,0.234,0.29
7276,0.622666667,0.129,0.216333333,0.032,ZTF21aaomuka,169.5249579,18.79811484,True,Object Not Found,0.46,0.142,0.298,0.1
7277,0.279666667,0.257333333,0.449666667,0.013333333,ZTF21aarnlgc,171.7552772,55.51422991,True,Object Not Found,0.204,0.224,0.236,0.336
7278,0.325,0.137,0.069666667,0.468333333,ZTF21aardcks,245.1858401,67.29131444,True,Object Not Found,0.318,0.182,0.172,0.328
7279,0.094333333,0.466333333,0.026666667,0.412666667,ZTF21aarjehy,241.4887799,14.67898333,True,Object Not Found,0.042,0.498,0.068,0.392
7280,0.382666667,0.265666667,0.343666667,0.008,ZTF21aaswugv,255.5364632,7.16207487,True,Object Not Found,0.34,0.176,0.23,0.254
7281,0.066666667,0.593666667,0.264333333,0.075333333,ZTF21aahfjcp,202.9731136,-27.14605673,True,Object Not Found,0.126,0.38,0.174,0.32
7282,0.254666667,0.241666667,0.465666667,0.038,ZTF21aatlfaj,252.4610211,28.81470269,True,Object Not Found,0.134,0.278,0.282,0.306
7283,0.607,0.065,0.316,0.012,ZTF21aaqkqwq,285.2670592,68.44232367,True,Object Not Found,0.55,0.084,0.26,0.106
7284,0.035666667,0.703333333,0.119333333,0.141666667,ZTF21aaobmig,276.6384154,17.61729044,True,Object Not Found,0.092,0.428,0.162,0.318
7285,0.242333333,0.289,0.437666667,0.031,ZTF20abmxxab,,,False,Object Not Found,0.444,0.174,0.272,0.11
7286,0.292,0.232,0.370666667,0.105333333,ZTF20abjgzjd,202.0005056,79.64386019,True,Object Not Found,0.268,0.122,0.482,0.128
7287,0.159,0.292666667,0.54,0.008333333,ZTF20acbivos,131.0573064,7.90127847,True,Object Not Found,0.234,0.318,0.29,0.158
7288,0.614,0.115333333,0.250666667,0.02,ZTF20acimzhq,109.2538593,68.57778651,True,Object Not Found,0.562,0.126,0.226,0.086
7289,0.57,0.123,0.291666667,0.015333333,ZTF20acpgpen,138.7759353,-15.63356877,True,Object Not Found,0.372,0.172,0.218,0.238
7290,0.356666667,0.330333333,0.306666667,0.006333333,ZTF20acovryd,11.95660969,-8.57865879,True,Object Not Found,0.242,0.196,0.342,0.22
7291,0.592333333,0.162666667,0.218,0.027,ZTF20acitoij,112.7858998,33.63899536,True,Object Not Found,0.272,0.186,0.238,0.304
7292,0.578666667,0.195333333,0.195333333,0.030666667,ZTF20actowxb,343.5022424,39.14736629,True,Object Not Found,0.542,0.152,0.178,0.128
7293,0.212,0.313,0.45,0.025,ZTF20acpkmtf,10.80435467,41.41564758,True,Object Not Found,0.394,0.136,0.442,0.028
7294,0.342333333,0.294333333,0.360333333,0.003,ZTF21aaaekuh,57.10242005,-22.60128124,True,Object Not Found,0.38,0.19,0.218,0.212
7295,0.550666667,0.087333333,0.307333333,0.054666667,ZTF20acyzdub,11.3587218,43.31184332,True,Object Not Found,0.494,0.128,0.264,0.114
7296,0.579333333,0.129666667,0.225333333,0.065666667,ZTF21abfpfgx,230.9556962,48.4160644,True,Object Not Found,0.416,0.162,0.296,0.126
7297,0.419666667,0.205,0.059666667,0.315666667,ZTF21aaquppw,254.5413883,32.01181924,True,Object Not Found,0.158,0.39,0.134,0.318
7298,0.256,0.271,0.466333333,0.006666667,ZTF21aarjmsf,,,False,Object Not Found,0.366,0.138,0.418,0.078
7299,0.411666667,0.108666667,0.467333333,0.012333333,ZTF21aatsawe,269.6464462,44.38491669,True,Object Not Found,0.45,0.142,0.276,0.132
7300,0.654666667,0.112666667,0.217333333,0.015333333,ZTF21aathatq,292.9707603,56.73504098,True,Object Not Found,0.61,0.07,0.26,0.06
7301,0.484,0.109,0.335333333,0.071666667,ZTF18abtogdl,267.796991,53.31446313,True,Object Not Found,0.518,0.158,0.222,0.102
7302,0.399,0.292333333,0.305,0.003666667,ZTF20aamllsp,119.705614,-3.91475758,True,Object Not Found,,,,
7303,0.376666667,0.186,0.103666667,0.333666667,ZTF21abhqqfa,264.7157276,26.37921138,True,Object Not Found,0.338,0.262,0.316,0.084
7304,0.370666667,0.333,0.240666667,0.055666667,ZTF18abuluko,349.1352271,33.44768842,True,Object Not Found,0.346,0.232,0.188,0.234
7305,0.388333333,0.414666667,0.195333333,0.001666667,ZTF21abcjbbp,262.14093,36.76709868,True,Object Not Found,0.342,0.216,0.238,0.204
7306,0.581,0.108333333,0.250666667,0.06,ZTF21abbmhwe,320.7299149,29.58174728,True,Object Not Found,0.38,0.098,0.432,0.09
7307,0.035,0.672666667,0.220333333,0.072,ZTF21aakizlz,249.9092625,46.96584718,True,Object Not Found,0.094,0.298,0.128,0.48
7308,0.066,0.182,0.096,0.656,ZTF21aaazkfd,310.8305846,54.74772196,True,Object Not Found,0.056,0.45,0.192,0.302
7309,0.306333333,0.423333333,0.177,0.093333333,ZTF18aasouko,243.0576272,29.64605368,True,Object Not Found,0.336,0.262,0.228,0.174
7310,0.511333333,0.126,0.339333333,0.023333333,ZTF21aarspty,279.4469673,29.19352194,True,Object Not Found,0.238,0.18,0.432,0.15
7311,0.363,0.356333333,0.277666667,0.003,ZTF21aaqxeih,113.046209,15.70787657,True,Object Not Found,0.228,0.282,0.24,0.25
7312,0.451666667,0.162333333,0.308,0.078,ZTF21aasruuq,258.3781785,42.58137442,True,Object Not Found,0.424,0.09,0.42,0.066
7313,0.500666667,0.123,0.350666667,0.025666667,ZTF21aasgrpw,155.8274737,-0.42924365,True,SN Ia,0.454,0.146,0.296,0.104
7314,0.320666667,0.174666667,0.44,0.064666667,ZTF21aatnpnl,112.2761191,0.61283809,True,Object Not Found,,,,
7315,0.151,0.365,0.319666667,0.164333333,ZTF20abxyims,129.0658662,61.28492881,True,Object Not Found,0.154,0.344,0.158,0.344
7316,0.376666667,0.29,0.301333333,0.032,ZTF21aaupsoq,98.36943422,36.00076368,True,SN II,,,,
7317,0.621666667,0.117666667,0.225,0.035666667,ZTF21aatkexh,,,False,No Classification,0.328,0.166,0.19,0.316
7318,0.370333333,0.319333333,0.242666667,0.067666667,ZTF21aaszasa,179.2173633,56.7544007,True,SN Ia,0.254,0.212,0.22,0.314
7319,0.157666667,0.485333333,0.328666667,0.028333333,ZTF19aaboogd,112.1583121,-9.6822184,True,SN II,0.12,0.32,0.244,0.316
7320,0.653333333,0.093333333,0.222666667,0.030666667,ZTF21aarycru,167.9975891,-21.82977564,True,SN Ia,,,,
7321,0.525666667,0.194333333,0.217333333,0.062666667,ZTF21aavgrxa,216.698782,10.98296967,True,SN Ia,0.158,0.196,0.216,0.43
7322,0.381666667,0.305333333,0.246333333,0.066666667,ZTF21aatabfn,195.72546,23.13674609,True,SN Ia,0.364,0.186,0.188,0.262
7323,0.021333333,0.173,0.064666667,0.741,ZTF21aafmkjk,217.9078073,6.17865014,True,Object Not Found,0.038,0.24,0.108,0.614
7324,0.529,0.095666667,0.123666667,0.251666667,ZTF21aatjypi,184.3779153,-14.18254903,True,Object Not Found,0.41,0.158,0.296,0.136
7325,0.464333333,0.152666667,0.247333333,0.135666667,ZTF21aatobgz,168.0958919,-7.2731912,True,SN Ia,0.3,0.204,0.142,0.354
7326,0.267333333,0.411,0.277,0.044666667,ZTF21aasuego,195.3876711,27.83292505,True,Object Not Found,,,,
7327,0.538333333,0.15,0.177333333,0.134333333,ZTF21aavdfkn,,,False,Object Not Found,0.426,0.104,0.334,0.136
7328,0.386666667,0.303333333,0.299333333,0.010666667,ZTF18aavnnfx,201.5253224,44.03007244,True,Object Not Found,0.168,0.268,0.184,0.38
7329,0.148666667,0.343,0.402333333,0.106,ZTF21aapwdxb,281.5366801,-10.20699765,True,Object Not Found,0.106,0.4,0.354,0.14
7330,0.245666667,0.487333333,0.217333333,0.049666667,ZTF21aaeeuqz,,,False,Object Not Found,0.352,0.242,0.332,0.074
7331,0.579,0.115333333,0.149666667,0.156,ZTF21aaedjvr,110.3776763,25.22160914,True,SN Ia-91T-like,0.464,0.098,0.384,0.054
7332,0.497333333,0.152333333,0.320666667,0.029666667,ZTF18abfdcot,282.9827828,57.36607709,True,Object Not Found,0.454,0.122,0.31,0.114
7333,0.141666667,0.490666667,0.351,0.016666667,ZTF20aasylrj,123.2056209,47.40745043,True,Object Not Found,0.134,0.29,0.252,0.324
7334,0.066,0.252666667,0.123,0.558333333,ZTF21aaaadvr,358.6486846,34.88084656,True,Object Not Found,0.078,0.492,0.184,0.246
7335,0.323666667,0.491333333,0.175333333,0.009666667,ZTF21aagocky,128.7041373,-6.45540499,True,Object Not Found,0.392,0.27,0.228,0.11
7336,0.362333333,0.286,0.348333333,0.003333333,ZTF18acbwatp,174.0598436,38.06415011,True,Object Not Found,,,,
7337,0.544666667,0.169333333,0.269333333,0.016666667,ZTF21aaehcma,154.3869977,26.3205254,True,Object Not Found,0.458,0.1,0.304,0.138
7338,0.694333333,0.058,0.228,0.019666667,ZTF21aasgcve,129.1676115,1.16556316,True,Object Not Found,0.432,0.142,0.256,0.17
7339,0.09,0.623,0.118666667,0.168333333,ZTF20acrjdjk,140.1671646,21.49925466,True,Object Not Found,0.314,0.332,0.174,0.18
7340,0.393,0.182666667,0.085,0.339333333,ZTF21aarowzo,159.2309284,43.19601696,True,Object Not Found,0.19,0.218,0.13,0.462
7341,0.505333333,0.166,0.295,0.033666667,ZTF21aatbcbd,190.6761545,16.54924487,True,Object Not Found,0.398,0.13,0.274,0.198
7342,0.022,0.904333333,0.064666667,0.009,ZTF21abiblpl,311.3126838,-5.62273208,True,Object Not Found,0.108,0.526,0.132,0.234
7343,0.062666667,0.139666667,0.075666667,0.722,ZTF21aasvzyi,204.6665402,58.51024562,True,Object Not Found,0.068,0.226,0.072,0.634
7344,0.534333333,0.141333333,0.294666667,0.029666667,ZTF21aavdpdb,198.779739,11.23576472,True,Object Not Found,0.354,0.19,0.242,0.214
7345,0.68,0.081666667,0.202666667,0.035666667,ZTF21aasgqwv,154.1304446,8.97302319,True,Object Not Found,0.586,0.098,0.202,0.114
7346,0.333666667,0.157333333,0.114333333,0.394666667,ZTF21aavgnyg,,,False,Object Not Found,0.218,0.182,0.152,0.448
7347,0.471333333,0.152666667,0.358333333,0.017666667,ZTF21aatxpur,160.1288266,13.91875537,True,Object Not Found,0.45,0.1,0.31,0.14
7348,0.046,0.699666667,0.14,0.114333333,ZTF21aadacxv,151.6090856,6.91310891,True,Object Not Found,0.028,0.426,0.16,0.386
7349,0.687333333,0.089666667,0.201333333,0.021666667,ZTF21aatjavc,141.6604393,-7.08739491,True,Object Not Found,0.612,0.084,0.27,0.034
7350,0.513666667,0.112333333,0.355666667,0.018333333,ZTF21aatvcwp,127.1073283,54.3312376,True,Object Not Found,0.416,0.144,0.26,0.18
7351,0.219333333,0.472666667,0.136,0.172,ZTF21aarozav,137.8884342,46.15200827,True,Object Not Found,0.144,0.204,0.102,0.55
7352,0.179666667,0.55,0.167666667,0.102666667,ZTF21aarmlle,151.0272909,17.36533344,True,Object Not Found,0.212,0.256,0.17,0.362
7353,0.096,0.432333333,0.052333333,0.419333333,ZTF21aalgaqj,126.5874652,38.90950455,True,Object Not Found,0.14,0.326,0.15,0.384
7354,0.662333333,0.103333333,0.196666667,0.037666667,ZTF21aatnvxu,152.0575757,6.132987,True,Object Not Found,0.406,0.178,0.202,0.214
7355,0.502,0.124,0.353,0.021,ZTF21aavbyij,176.2147434,57.35578094,True,Object Not Found,0.28,0.16,0.392,0.168
7356,0.605333333,0.108333333,0.249666667,0.036666667,ZTF21aawbbid,196.5199161,23.80048773,True,Object Not Found,0.5,0.144,0.252,0.104
7357,0.506666667,0.142,0.331666667,0.019666667,ZTF21aavqllf,184.8663527,68.54230926,True,Object Not Found,0.396,0.13,0.344,0.13
7358,0.554666667,0.140666667,0.213,0.091666667,ZTF21aavdjak,207.6369408,66.95982348,True,Object Not Found,0.398,0.136,0.214,0.252
7359,0.571666667,0.185333333,0.208333333,0.034666667,ZTF21aaehpyj,152.4546746,-5.93963999,True,Object Not Found,0.308,0.182,0.208,0.302
7360,0.383666667,0.277,0.313333333,0.026,ZTF21aaydfro,128.340194,25.10122525,True,Object Not Found,0.36,0.212,0.236,0.192
7361,0.598,0.111333333,0.181,0.109666667,ZTF21aavibyk,282.2894182,44.70205511,True,Object Not Found,0.416,0.144,0.256,0.184
7362,0.344666667,0.348333333,0.278333333,0.028666667,ZTF18absguuh,,,False,Object Not Found,0.314,0.158,0.436,0.092
7363,0.091333333,0.112333333,0.125,0.671333333,ZTF21aaaokyp,176.6514088,30.08542579,True,Object Not Found,0.06,0.208,0.116,0.616
7364,0.594,0.113666667,0.18,0.112333333,ZTF18abulemm,322.7289531,8.79066989,True,Object Not Found,0.436,0.156,0.23,0.178
7365,0.187666667,0.549,0.18,0.083333333,ZTF21aabgctd,176.3841917,34.33263038,True,Object Not Found,0.372,0.198,0.276,0.154
7366,0.603,0.126,0.250666667,0.020333333,ZTF21aadzohl,181.476161,55.18918006,True,Object Not Found,,,,
7367,0.035,0.100333333,0.031333333,0.833333333,ZTF21aajxumf,289.5292957,26.58683918,True,Object Not Found,0.054,0.372,0.172,0.402
7368,0.386666667,0.298,0.277,0.038333333,ZTF21aaydcvy,152.6433762,46.48664117,True,Object Not Found,0.302,0.182,0.234,0.282
7369,0.322666667,0.287,0.095,0.295333333,ZTF20acxfced,188.7106186,26.95187047,True,Object Not Found,0.34,0.212,0.28,0.168
7370,0.662,0.098,0.175,0.065,ZTF21aatiskj,122.1764567,56.56450472,True,Object Not Found,0.406,0.144,0.194,0.256
7371,0.508,0.145333333,0.251,0.095666667,ZTF21aaxskom,138.0495936,36.86290228,True,Object Not Found,0.21,0.304,0.154,0.332
7372,0.541333333,0.123333333,0.294666667,0.040666667,ZTF21aavxogv,125.1280451,39.19458541,True,Object Not Found,0.47,0.14,0.308,0.082
7373,0.540666667,0.150333333,0.285333333,0.023666667,ZTF21aavofli,119.7364622,8.93520001,True,Object Not Found,,,,
7374,0.587,0.111333333,0.197,0.104666667,ZTF21aawxqll,130.0750268,44.52966715,True,Object Not Found,0.464,0.152,0.194,0.19
7375,0.284666667,0.210666667,0.060333333,0.444333333,ZTF21aavcoxf,174.2287981,10.26466748,True,Object Not Found,0.238,0.3,0.176,0.286
7376,0.243666667,0.340333333,0.384,0.032,ZTF21aatllhx,297.8304741,4.88378733,True,Object Not Found,0.388,0.198,0.306,0.108
7377,0.225,0.251,0.517333333,0.006666667,ZTF21aavxuxr,127.232433,11.87939424,True,Object Not Found,0.238,0.204,0.33,0.228
7378,0.469666667,0.149333333,0.245666667,0.135333333,ZTF18abssdpi,280.8350503,58.80548416,True,Object Not Found,0.392,0.118,0.362,0.128
7379,0.495333333,0.166,0.274333333,0.064333333,ZTF21aavcqws,186.3697803,18.7104739,True,Object Not Found,0.358,0.168,0.258,0.216
7380,0.542333333,0.145666667,0.21,0.102,ZTF21aawagcq,178.3420739,3.47073374,True,Object Not Found,0.314,0.192,0.176,0.318
7381,0.546333333,0.147,0.250666667,0.056,ZTF21aastxqq,122.6496554,69.7586648,True,Object Not Found,0.418,0.146,0.282,0.154
7382,0.536666667,0.129666667,0.230666667,0.103,ZTF21aawnopx,210.2925607,26.8329194,True,Object Not Found,0.446,0.09,0.352,0.112
7383,0.066,0.594,0.145,0.195,ZTF21abfxhxm,357.5274039,17.51251146,True,Object Not Found,0.132,0.308,0.138,0.422
7384,0.100333333,0.581666667,0.131666667,0.186333333,ZTF20acqvfjt,180.519663,14.11807782,True,Object Not Found,0.098,0.252,0.116,0.534
7385,0.130666667,0.404,0.378,0.087333333,ZTF18acrhefh,208.6655156,39.14196932,True,Object Not Found,0.214,0.32,0.356,0.11
7386,0.145,0.610333333,0.132,0.112666667,ZTF21abcgyvu,11.23717841,17.58678464,True,Object Not Found,0.19,0.306,0.454,0.05
7387,0.083,0.398333333,0.436,0.082666667,ZTF20acounxo,178.4655129,-5.17761438,True,Object Not Found,0.064,0.496,0.152,0.288
7388,0.299,0.386,0.312666667,0.002333333,ZTF21abicajm,344.5062813,87.96107015,True,Object Not Found,0.298,0.136,0.474,0.092
7389,0.189666667,0.233,0.101666667,0.475666667,ZTF21aaxxnbo,174.9776757,48.07599544,True,Object Not Found,0.252,0.236,0.134,0.378
7390,0.406,0.127,0.440666667,0.026333333,ZTF21aawxqia,121.6718696,54.47965969,True,Object Not Found,0.384,0.244,0.204,0.168
7391,0.591666667,0.165666667,0.232333333,0.010333333,ZTF21abhrety,8.90038922,87.21559318,True,Object Not Found,0.31,0.12,0.472,0.098
7392,0.586666667,0.078,0.292333333,0.043,ZTF21aavodtn,125.8739488,2.3555334,True,SN Ia,0.506,0.154,0.216,0.124
7393,0.596333333,0.088,0.214333333,0.101333333,ZTF21aavrmzc,146.9645285,14.31734006,True,SN Ia,0.372,0.182,0.23,0.216
7394,0.155,0.147666667,0.052,0.645333333,ZTF21aaqhxvc,141.7078483,2.16718954,True,Object Not Found,0.108,0.266,0.072,0.554
7395,0.358333333,0.241666667,0.388666667,0.011333333,ZTF21aaxgwtb,126.2555404,13.53708265,True,SN Ia,0.478,0.176,0.2,0.146
7396,0.376,0.320333333,0.235,0.068666667,ZTF21aaxtzbm,144.8189728,40.63699744,True,Object Not Found,0.27,0.196,0.192,0.342
7397,0.561,0.136,0.282666667,0.020333333,ZTF21aaxsmeo,,,False,Object Not Found,0.37,0.116,0.268,0.246
7398,0.073,0.655666667,0.128333333,0.143,ZTF20acwopmt,126.6049112,-13.53487809,True,No Classification,0.222,0.33,0.152,0.296
7399,0.465,0.177333333,0.345666667,0.012,ZTF21aaxszni,160.009312,40.07234275,True,SN Ia,0.286,0.188,0.29,0.236
7400,0.563666667,0.185,0.235666667,0.015666667,ZTF21aawaggh,179.4804253,7.11723514,True,No Classification,0.264,0.18,0.224,0.332
7401,0.245,0.301666667,0.230666667,0.222666667,ZTF20abijfqq,186.3542314,18.20730048,True,Object Not Found,0.148,0.434,0.214,0.204
7402,0.55,0.114,0.231666667,0.104333333,ZTF21abbnjjv,294.3106195,62.92696955,True,Object Not Found,0.338,0.162,0.228,0.272
7403,0.346666667,0.329,0.277333333,0.047,ZTF21aaxtfcm,195.9581211,13.02417213,True,No Classification,0.42,0.12,0.206,0.254
7404,0.339,0.292666667,0.365666667,0.002666667,ZTF21aaxskmg,144.6488311,29.56064619,True,SN Ia,0.342,0.198,0.232,0.228
7405,0.408666667,0.150666667,0.415,0.025666667,ZTF21aaxgowh,133.2463781,2.07904482,True,SN Ia,0.396,0.142,0.358,0.104
7406,0.336333333,0.284666667,0.375333333,0.003666667,ZTF21aaxsrlr,185.0917556,-8.17923394,True,SN II,0.3,0.204,0.222,0.274
7407,0.358333333,0.297666667,0.340333333,0.003666667,ZTF21aaxsouk,170.8858681,-13.00378299,True,SN Ia,0.394,0.164,0.28,0.162
7408,0.534666667,0.144666667,0.176666667,0.144,ZTF21aavbglm,151.8461753,-12.89110033,True,SN Ia,0.298,0.164,0.15,0.388
7409,0.137,0.687333333,0.132333333,0.043333333,ZTF21aaphxat,190.9923085,-8.22460847,True,Object Not Found,0.11,0.43,0.172,0.288
7410,0.397666667,0.380666667,0.209333333,0.012333333,ZTF21aawqqei,171.3920854,53.40001646,True,Object Not Found,0.286,0.218,0.22,0.276
7411,0.612333333,0.109666667,0.215333333,0.062666667,ZTF21aaualej,204.9836007,20.97805083,True,Object Not Found,0.496,0.126,0.282,0.096
7412,0.374,0.247666667,0.370333333,0.008,ZTF21aayddvb,137.2213785,43.08442172,True,Object Not Found,0.364,0.134,0.318,0.184
7413,0.625,0.106333333,0.254333333,0.014333333,ZTF21aaydtqk,178.9031311,5.54757489,True,Object Not Found,0.414,0.196,0.224,0.166
7414,0.027333333,0.256,0.160666667,0.556,ZTF18abaeqpf,178.490219,22.6625184,True,Object Not Found,0.05,0.512,0.178,0.26
7415,0.183,0.195666667,0.127333333,0.494,ZTF21aavdqgf,214.7042363,15.01630302,True,Object Not Found,0.184,0.292,0.158,0.366
7416,0.551666667,0.160333333,0.255333333,0.032666667,ZTF21aawstzk,205.9263998,-2.3879827,True,Object Not Found,0.406,0.148,0.292,0.154
7417,0.141,0.184666667,0.646333333,0.028,ZTF21aaqwfqe,196.9283687,24.81061876,True,Object Not Found,0.316,0.118,0.514,0.052
7418,0.366,0.292,0.334,0.008,ZTF21aaxtlmg,200.2451377,-5.43522321,True,Object Not Found,0.408,0.158,0.264,0.17
7419,0.488,0.181333333,0.296,0.034666667,ZTF21aaxsosp,210.0800558,44.2161348,True,Object Not Found,0.332,0.19,0.198,0.28
7420,0.226333333,0.264,0.478666667,0.031,ZTF21aaxldsz,307.0251284,10.53915837,True,Object Not Found,,,,
7421,0.223666667,0.087666667,0.678666667,0.01,ZTF21aawezmt,230.4704948,80.08720245,True,Object Not Found,0.372,0.118,0.438,0.072
7422,0.365,0.303333333,0.32,0.011666667,ZTF21aaxyecj,188.5518878,42.56746358,True,Object Not Found,0.252,0.218,0.198,0.332
7423,0.564,0.107333333,0.152,0.176666667,ZTF21aabvqed,145.3016868,30.03024777,True,Object Not Found,0.4,0.176,0.258,0.166
7424,0.221,0.296666667,0.454666667,0.027666667,ZTF21abcaajx,307.3139487,27.44799026,True,Object Not Found,0.358,0.186,0.33,0.126
